outpatient facility,2016,Georgia,0,0,0.68
outpatient facility,2016,Portugal,0,32,0.7
outpatient facility,2016,El Salvador,0,3,0.73
outpatient facility,2016,Mozambique,0,24,0.77
outpatient facility,2016,Chile,0,48,0.84
outpatient facility,2016,Romania,0,35,0.91
outpatient facility,2016,Tonga,0,4,0.94
outpatient facility,2016,Uganda,0,16,0.94
outpatient facility,2016,Cambodia,0,26,1.13
outpatient facility,2016,Kyrgyzstan,0,38,1.16
outpatient facility,2016,Thailand,0,12,1.3
outpatient facility,2016,Norway,0,12,1.31
outpatient facility,2016,Greece,0,7,1.35
outpatient facility,2016,Armenia,0,30,1.37
outpatient facility,2016,Paraguay,0,42,1.42
outpatient facility,2016,Guatemala,0,48,1.43
outpatient facility,2016,Brazil,0,49,1.49
outpatient facility,2016,Niger,0,4,1.69
outpatient facility,2016,Costa Rica,0,4,1.71
outpatient facility,2016,Argentina,0,32,1.72
outpatient facility,2016,Dominican Republic,0,48,1.75
outpatient facility,2016,Republic of Korea,0,29,1.79
outpatient facility,2016,Grenada,0,14,10.3
outpatient facility,2016,Samoa,0,19,12.39
outpatient facility,2016,Estonia,0,31,14.82
outpatient facility,2016,Saint Lucia,0,22,19.75
outpatient facility,2016,Seychelles,0,8,2.13
outpatient facility,2016,Belize,0,11,2.23
outpatient facility,2016,Syrian Arab Republic,0,18,2.26
outpatient facility,2016,Pakistan,0,17,2.3
outpatient facility,2016,Ghana,0,16,2.38
outpatient facility,2016,Brunei Darussalam,0,12,2.63
outpatient facility,2016,Vanuatu,0,17,2.65
outpatient facility,2016,Panama,0,15,2.7
outpatient facility,2016,Cuba,0,1,2.93
outpatient facility,2016,Iceland,0,31,3.03
outpatient facility,2016,Croatia,0,16,3.09
outpatient facility,2016,Poland,0,23,3.21
outpatient facility,2016,Fiji,0,48,3.36
outpatient facility,2016,Bhutan,0,35,3.56
outpatient facility,2016,Ireland,0,36,3.83
outpatient facility,2016,Lithuania,0,26,3.92
outpatient facility,2016,Monaco,0,45,5.22
outpatient facility,2016,Cook Islands,0,3,5.73
outpatient facility,2016,Slovenia,0,18,5.83
outpatient facility,2016,Timor-Leste,0,32,6.53
outpatient facility,2016,Japan,0,14,7.22
outpatient facility,2016,Hungary,0,19,8.27
outpatient facility,2016,Nauru,0,33,8.88
outpatient facility,2015,United Republic of Tanzania,0,40,0.067
outpatient facility,2015,Germany,0,29,0.077
outpatient facility,2015,Bahamas,0,22,0.52
outpatient facility,2015,Lebanon,0,26,0.72
outpatient facility,2015,Cyprus,0,36,0.86
outpatient facility,2015,Kiribati,0,19,0.89
outpatient facility,2015,Republic of Moldova,0,2,1.06
outpatient facility,2015,Bosnia and Herzegovina,0,47,1.44
outpatient facility,2015,Czechia,0,11,10.95
outpatient facility,2015,Spain,0,35,2.05
outpatient facility,2015,Russian Federation,0,48,2.33
outpatient facility,2015,Latvia,0,13,20.48
outpatient facility,2015,Luxembourg,0,14,3.18
outpatient facility,2015,Austria,0,37,3.46
outpatient facility,2015,Italy,0,13,3.58
outpatient facility,2015,Barbados,0,5,4.57
outpatient facility,2015,Jamaica,0,40,6.09
outpatient facility,2014,Honduras,0,23,0.15
outpatient facility,2013,Mauritania,0,16,0.048
mental health unit,2017,Nicaragua,281,49,0.016
mental health unit,2017,Central African Republic,273,6,0.022
mental health unit,2017,Ethiopia,340,31,0.052
mental health unit,2017,Iraq,84,38,0.061
mental health unit,2017,Mauritius,299,42,0.079
mental health unit,2017,Comoros,325,48,0.13
mental health unit,2017,Sri Lanka,143,21,0.15
mental health unit,2017,Iran (Islamic Republic of),259,16,0.2
mental health unit,2017,Botswana,231,0,0.23
mental health unit,2017,Maldives,287,45,0.24
mental health unit,2017,Eswatini,34,22,0.38
mental health unit,2017,Canada,190,5,0.4
mental health unit,2017,Serbia,194,15,0.41
mental health unit,2017,Cabo Verde,295,7,0.56
mental health unit,2017,The former Yugoslav Republic of Macedonia,214,1,0.72
mental health unit,2017,Finland,85,11,0.75
mental health unit,2017,Saint Kitts and Nevis,130,25,3.68
mental health unit,2016,Cambodia,270,36,0.006
mental health unit,2016,Guatemala,80,23,0.006
mental health unit,2016,Mali,262,41,0.006
mental health unit,2016,Mexico,212,43,0.006
mental health unit,2016,Chad,133,46,0.007
mental health unit,2016,Guinea,183,4,0.008
mental health unit,2016,South Sudan,102,34,0.008
mental health unit,2016,Bolivia (Plurinational State of),276,0,0.009
mental health unit,2016,Haiti,296,17,0.009
mental health unit,2016,Afghanistan,220,49,0.012
mental health unit,2016,Côte d’Ivoire,314,41,0.013
mental health unit,2016,Saudi Arabia,231,42,0.013
mental health unit,2016,Uzbekistan,19,21,0.013
mental health unit,2016,Syrian Arab Republic,307,30,0.016
mental health unit,2016,Viet Nam,208,39,0.017
mental health unit,2016,Azerbaijan,305,20,0.021
mental health unit,2016,Zimbabwe,78,12,0.025
mental health unit,2016,Yemen,180,35,0.026
mental health unit,2016,Senegal,272,11,0.027
mental health unit,2016,India,86,41,0.03
mental health unit,2016,Paraguay,37,45,0.03
mental health unit,2016,Kenya,50,8,0.032
mental health unit,2016,Uganda,201,27,0.032
mental health unit,2016,Jordan,98,6,0.033
mental health unit,2016,Niger,207,27,0.033
mental health unit,2016,Bangladesh,132,0,0.035
mental health unit,2016,Qatar,148,4,0.038
mental health unit,2016,Mozambique,172,40,0.039
mental health unit,2016,Congo,100,25,0.04
mental health unit,2016,Costa Rica,137,34,0.042
mental health unit,2016,Myanmar,77,25,0.042
mental health unit,2016,Madagascar,92,3,0.045
mental health unit,2016,Slovenia,184,10,0.048
mental health unit,2016,Ukraine,211,48,0.052
mental health unit,2016,United Arab Emirates,324,25,0.055
mental health unit,2016,Peru,100,43,0.057
mental health unit,2016,Zambia,291,4,0.062
mental health unit,2016,Belarus,70,39,0.063
mental health unit,2016,Nepal,130,46,0.063
mental health unit,2016,Liberia,223,18,0.067
mental health unit,2016,Albania,272,12,0.068
mental health unit,2016,Algeria,87,38,0.068
mental health unit,2016,Armenia,59,49,0.069
mental health unit,2016,Singapore,22,0,0.072
mental health unit,2016,South Africa,253,48,0.072
mental health unit,2016,Dominican Republic,283,26,0.076
mental health unit,2016,Georgia,240,3,0.076
mental health unit,2016,Morocco,284,6,0.08
mental health unit,2016,Timor-Leste,313,31,0.081
mental health unit,2016,Namibia,263,43,0.082
mental health unit,2016,Philippines,165,36,0.083
mental health unit,2016,Indonesia,49,9,0.1
mental health unit,2016,Brazil,318,7,0.11
mental health unit,2016,Togo,285,46,0.11
mental health unit,2016,Bhutan,230,40,0.13
mental health unit,2016,Guyana,110,26,0.13
mental health unit,2016,Tajikistan,143,34,0.13
mental health unit,2016,Israel,13,47,0.14
mental health unit,2016,Kyrgyzstan,147,5,0.14
mental health unit,2016,Cuba,301,35,0.15
mental health unit,2016,Malaysia,226,30,0.15
mental health unit,2016,Thailand,346,20,0.15
mental health unit,2016,Chile,296,47,0.17
mental health unit,2016,Ecuador,6,35,0.17
mental health unit,2016,Eritrea,88,9,0.21
mental health unit,2016,Colombia,234,10,0.22
mental health unit,2016,El Salvador,270,1,0.25
mental health unit,2016,Poland,205,20,0.26
mental health unit,2016,Panama,291,48,0.28
mental health unit,2016,Burkina Faso,150,32,0.29
mental health unit,2016,Portugal,190,43,0.29
mental health unit,2016,Bulgaria,267,5,0.31
mental health unit,2016,Montenegro,26,11,0.32
mental health unit,2016,Greece,125,33,0.33
mental health unit,2016,Fiji,324,32,0.34
mental health unit,2016,United States of America,149,7,0.35
mental health unit,2016,Republic of Korea,142,48,0.39
mental health unit,2016,Romania,295,0,0.39
mental health unit,2016,Rwanda,106,6,0.4
mental health unit,2016,Pakistan,45,11,0.42
mental health unit,2016,Japan,2,29,0.45
mental health unit,2016,Turkey,175,44,0.45
mental health unit,2016,Mongolia,284,47,0.47
mental health unit,2016,Brunei Darussalam,201,21,0.48
mental health unit,2016,Norway,328,7,0.48
mental health unit,2016,Sao Tome and Principe,64,34,0.51
mental health unit,2016,Croatia,232,27,0.52
mental health unit,2016,Samoa,60,19,0.52
mental health unit,2016,New Zealand,199,9,0.61
mental health unit,2016,Ireland,293,18,0.62
mental health unit,2016,Estonia,188,12,0.68
mental health unit,2016,Lithuania,345,45,0.68
mental health unit,2016,Uruguay,260,1,0.7
mental health unit,2016,Vanuatu,45,18,0.76
mental health unit,2016,Grenada,30,23,0.94
mental health unit,2016,Tonga,273,38,0.94
mental health unit,2016,Argentina,21,15,1.07
mental health unit,2016,Ghana,11,21,1.09
mental health unit,2016,Belize,275,12,1.95
mental health unit,2016,Monaco,145,40,2.61
mental health unit,2016,Hungary,328,44,2.65
mental health unit,2016,Iceland,60,34,4.54
mental health unit,2015,United Republic of Tanzania,167,43,0.009
mental health unit,2015,Jamaica,305,20,0.07
mental health unit,2015,Republic of Moldova,215,30,0.074
mental health unit,2015,Lebanon,100,10,0.14
mental health unit,2015,Latvia,230,39,0.15
mental health unit,2015,Cyprus,50,37,0.17
mental health unit,2015,Switzerland,80,30,0.25
mental health unit,2015,Bahamas,214,28,0.26
mental health unit,2015,Austria,217,23,0.27
mental health unit,2015,Czechia,2,18,0.28
mental health unit,2015,Barbados,57,44,0.35
mental health unit,2015,Germany,311,13,0.49
mental health unit,2015,Bosnia and Herzegovina,49,36,0.54
mental health unit,2015,Italy,111,48,0.59
mental health unit,2015,Australia,174,28,0.6
mental health unit,2015,Luxembourg,222,0,0.71
mental health unit,2015,Spain,121,10,1.03
mental health unit,2013,Mauritania,315,6,0.024
mental health unit,2013,Belgium,230,33,0.56
day treatment facility,2017,Iraq,0,2,0.003
day treatment facility,2017,Burundi,0,36,0.029
day treatment facility,2017,Botswana,0,47,0.045
day treatment facility,2017,Trinidad and Tobago,0,5,0.074
day treatment facility,2017,Sri Lanka,0,22,0.13
day treatment facility,2017,Iran (Islamic Republic of),0,34,0.28
day treatment facility,2017,Serbia,0,8,0.44
day treatment facility,2017,Bahrain,0,0,0.73
day treatment facility,2017,Saint Kitts and Nevis,0,14,1.84
day treatment facility,2017,Marshall Islands,0,3,1.89
day treatment facility,2017,Maldives,0,0,2.15
day treatment facility,2017,Saint Vincent and the Grenadines,0,2,35.63
day treatment facility,2017,Niue,0,15,61.39
day treatment facility,2016,Philippines,0,35,0.002
day treatment facility,2016,Madagascar,0,37,0.004
day treatment facility,2016,Zimbabwe,0,26,0.006
day treatment facility,2016,Thailand,0,19,0.007
day treatment facility,2016,Egypt,0,25,0.011
day treatment facility,2016,Paraguay,0,15,0.015
day treatment facility,2016,Peru,0,14,0.016
day treatment facility,2016,Ghana,0,29,0.018
day treatment facility,2016,Dominican Republic,0,29,0.019
day treatment facility,2016,Niger,0,5,0.019
day treatment facility,2016,Hungary,0,16,0.02
day treatment facility,2016,Mozambique,0,42,0.021
day treatment facility,2016,Côte d’Ivoire,0,25,0.022
day treatment facility,2016,India,0,35,0.023
day treatment facility,2016,Panama,0,33,0.025
day treatment facility,2016,Armenia,0,28,0.034
day treatment facility,2016,Kyrgyzstan,0,43,0.051
day treatment facility,2016,Uzbekistan,0,7,0.052
day treatment facility,2016,Mexico,0,49,0.079
day treatment facility,2016,Ireland,0,30,0.085
day treatment facility,2016,Azerbaijan,0,29,0.094
day treatment facility,2016,Georgia,0,6,0.1
day treatment facility,2016,Morocco,0,11,0.1
day treatment facility,2016,Fiji,0,25,0.11
day treatment facility,2016,Qatar,0,18,0.11
day treatment facility,2016,Costa Rica,0,27,0.12
day treatment facility,2016,Republic of Korea,0,15,0.13
day treatment facility,2016,Singapore,0,13,0.16
day treatment facility,2016,Belarus,0,47,0.28
day treatment facility,2016,Belize,0,32,0.28
day treatment facility,2016,Romania,0,48,0.28
day treatment facility,2016,Chile,0,22,0.32
day treatment facility,2016,Cuba,0,31,0.44
day treatment facility,2016,Portugal,0,46,0.52
day treatment facility,2016,Samoa,0,42,0.52
day treatment facility,2016,Uruguay,0,10,0.61
day treatment facility,2016,Brunei Darussalam,0,8,0.72
day treatment facility,2016,Poland,0,4,0.72
day treatment facility,2016,Croatia,0,5,0.8
day treatment facility,2016,Norway,0,3,0.88
day treatment facility,2016,Seychelles,0,30,1.07
day treatment facility,2016,Greece,0,17,1.32
day treatment facility,2016,Ukraine,0,32,1.58
day treatment facility,2016,Estonia,0,18,17.18
day treatment facility,2016,Slovenia,0,2,2.12
day treatment facility,2016,Ecuador,0,3,3.01
day treatment facility,2016,Malaysia,0,0,3.12
day treatment facility,2016,Japan,0,10,3.76
day treatment facility,2016,Monaco,0,6,5.22
day treatment facility,2016,Cook Islands,0,11,5.73
day treatment facility,2016,Bulgaria,0,17,5.94
day treatment facility,2015,Lebanon,0,43,0.085
day treatment facility,2015,Jamaica,0,35,0.17
day treatment facility,2015,Russian Federation,0,20,0.2
day treatment facility,2015,Bahamas,0,15,0.26
day treatment facility,2015,Cyprus,0,18,0.52
day treatment facility,2015,Luxembourg,0,37,1.06
day treatment facility,2015,Australia,0,9,1.11
day treatment facility,2015,Italy,0,11,1.41
day treatment facility,2015,Austria,0,43,2.62
day treatment facility,2015,Latvia,0,44,56.76
